"date","NDVI","mission","type","year","yday","NDVIMissionPred","MissionResid","ReprojPred","NDVIReprojected"
2006-12-13,0.264528063644969,"landsat 5","forest",2006,347,0.221583518912787,0.0429445447321821,0.417437568876047,0.46038211360823
2006-12-15,0.2870491824413,"landsat 5","forest",2006,349,0.215133407191472,0.0719157752498277,0.418992319212016,0.490908094461844
2006-12-29,NA,"landsat 5","forest",2006,363,0.174485276058489,NA,0.44172809139625,NA
2007-01-07,0.290962711579885,"landsat 5","forest",2007,7,0.207078740123813,0.0838839714560718,0.438692865206224,0.522576836662296
2007-01-16,0.122883226166977,"landsat 5","forest",2007,16,0.176629301778739,-0.0537460756117623,0.421067345256118,0.367321269644356
2007-01-23,0.107817594253097,"landsat 5","forest",2007,23,0.159165567777811,-0.0513479735247136,0.409044069350556,0.357696095825842
2007-01-30,0.0886365994956028,"landsat 5","forest",2007,30,0.150262407413617,-0.0616258079180138,0.398956489504602,0.337330681586588
2007-02-08,NA,"landsat 5","forest",2007,39,0.152802691213563,NA,0.388144367332166,NA
2007-02-15,0.256433528561771,"landsat 5","forest",2007,46,0.163982130972221,0.0924513975895501,0.380077913129947,0.472529310719497
2007-03-03,0.14543897665058,"landsat 5","forest",2007,62,0.202732496925266,-0.0572935202746862,0.357581352922465,0.300287832647779
2007-03-05,0.14543897665058,"landsat 5","forest",2007,64,0.207644549880926,-0.0622055732303461,0.354435526134764,0.292229952904418
2007-03-12,0.172108276823286,"landsat 5","forest",2007,71,0.224029558441455,-0.0519212816181692,0.344147265277789,0.29222598365962
2007-04-06,0.283457193420016,"landsat 5","forest",2007,96,0.297587954242932,-0.0141307608229158,0.362973168343611,0.348842407520696
2007-04-20,0.41133677625103,"landsat 5","forest",2007,110,0.381881153085453,0.0294556231655767,0.445384510011118,0.474840133176695
2007-04-22,0.41133677625103,"landsat 5","forest",2007,112,0.397100040337021,0.0142367359140086,0.461389337015845,0.475626072929854
2007-04-29,0.493054576149221,"landsat 5","forest",2007,119,0.455027462673727,0.0380271134754944,0.523119296872357,0.561146410347852
2007-05-06,0.523439264385045,"landsat 5","forest",2007,126,0.517164336446753,0.00627492793829176,0.58959570649078,0.595870634429072
2007-05-08,0.628486152723913,"landsat 5","forest",2007,128,0.535058797027969,0.0934273556959437,0.608637707023047,0.70206506271899
2007-05-15,0.60851165700782,"landsat 5","forest",2007,135,0.595943870746541,0.0125677862612787,0.672628365892395,0.685196152153674
2007-05-22,0.654453153977551,"landsat 5","forest",2007,142,0.651105052712889,0.00334810126466201,0.728755881027436,0.732103982292098
2007-05-24,0.703343009662966,"landsat 5","forest",2007,144,0.665376661598031,0.0379663480649349,0.742814242961373,0.780780591026308
2007-05-31,0.703513782337706,"landsat 5","forest",2007,151,0.709213494741326,-0.00569971240361977,0.784054448706362,0.778354736302742
2007-06-09,0.811828819932451,"landsat 5","forest",2007,160,0.751040567253758,0.0607882526786931,0.81861101870206,0.879399271380754
2007-06-16,0.771931799756183,"landsat 5","forest",2007,167,0.773102509020093,-0.00117070926391027,0.832897696838164,0.831726987574253
2007-06-23,0.766255821981681,"landsat 5","forest",2007,174,0.787609014317626,-0.0213531923359452,0.839124376317738,0.817771183981793
2007-06-25,0.783895700716002,"landsat 5","forest",2007,176,0.790600519257032,-0.00670481854103011,0.83985806437371,0.83315324583268
2007-07-02,0.795891679048024,"landsat 5","forest",2007,183,0.797792783225755,-0.00190110417773048,0.840190102426775,0.838288998249044
2007-07-09,0.800016491605282,"landsat 5","forest",2007,190,0.8008614753269,-0.000844983721617676,0.838802091209276,0.837957107487658
2007-07-11,0.822250312150413,"landsat 5","forest",2007,192,0.801130184541996,0.0211201276084167,0.838327292246191,0.859447419854607
2007-07-18,0.748175072269408,"landsat 5","forest",2007,199,0.800368062004965,-0.0521929897355565,0.83683092902573,0.784637939290173
2007-07-25,0.735553816500645,"landsat 5","forest",2007,206,0.797561567944506,-0.0620077514438605,0.835761693310846,0.773753941866985
2007-07-27,0.798492919268351,"landsat 5","forest",2007,208,0.796495731364588,0.00199718790376313,0.835513420371264,0.837510608275027
2007-08-03,0.810655087148109,"landsat 5","forest",2007,215,0.79224230327469,0.0184127838734185,0.834645855414536,0.853058639287955
2007-08-10,0.808387757915126,"landsat 5","forest",2007,222,0.787754539485596,0.0206332184295303,0.833455005344179,0.854088223773709
2007-08-12,0.792527765721558,"landsat 5","forest",2007,224,0.786513652685028,0.00601411303652954,0.833006922611837,0.839021035648367
2007-08-26,0.810529609225403,"landsat 5","forest",2007,238,0.778432273000968,0.0320973362244352,0.82803728499349,0.860134621217925
2007-08-28,0.810529609225402,"landsat 5","forest",2007,240,0.777180926702841,0.0333486825225612,0.827013510980814,0.860362193503375
2007-09-04,0.782931024455224,"landsat 5","forest",2007,247,0.771604288814025,0.0113267356411992,0.822546902161872,0.833873637803071
2007-09-11,0.779707843359889,"landsat 5","forest",2007,254,0.762481056649923,0.017226786709966,0.816066407228076,0.833293193938042
2007-09-13,0.781562056047665,"landsat 5","forest",2007,256,0.758879313217016,0.0226827428306494,0.813677630581729,0.836360373412378
2007-09-20,0.735459926991175,"landsat 5","forest",2007,263,0.741603135328691,-0.00614320833751603,0.802648156359315,0.796504948021798
2007-09-27,0.72915246671327,"landsat 5","forest",2007,270,0.715586515449297,0.0135659512639729,0.786067393110817,0.79963334437479
2007-09-29,0.625046331470624,"landsat 5","forest",2007,272,0.706368568742492,-0.0813222372718677,0.780056814017312,0.698734576745444
2008-02-11,NA,"landsat 5","forest",2008,42,0.156785403858989,NA,0.384737727726386,NA
2008-02-18,0.0409385980877707,"landsat 5","forest",2008,49,0.170461023517377,-0.129522425429607,0.37638298312612,0.246860557696513
2008-02-27,0.0801194488189943,"landsat 5","forest",2008,58,0.192665661714792,-0.112546212895798,0.363793633020791,0.251247420124994
2008-03-05,0.0801194488189943,"landsat 5","forest",2008,65,0.210061356195872,-0.129941907376878,0.352873436107697,0.22293152873082
2008-03-07,NA,"landsat 5","forest",2008,67,0.214813486663794,NA,0.349807394638273,NA
2008-03-14,0.199346962626932,"landsat 5","forest",2008,74,0.230798055969049,-0.0314510933421165,0.340622289589322,0.309171196247205
2008-03-23,0.188600804199935,"landsat 5","forest",2008,83,0.252285560378818,-0.0636847561788835,0.336964334567104,0.27327957838822
2008-04-06,0.246045971573143,"landsat 5","forest",2008,97,0.302258331166987,-0.0562123595938444,0.366950863637321,0.310738504043477
2008-04-08,0.246045971573143,"landsat 5","forest",2008,99,0.312210137685009,-0.0661641661118655,0.37581569484689,0.309651528735025
2008-04-15,0.300126080870197,"landsat 5","forest",2008,106,0.353670407232308,-0.0535443263621115,0.416226755546322,0.362682429184211
2008-04-22,0.300126080870197,"landsat 5","forest",2008,113,0.404961295764555,-0.104835214894358,0.469706565027724,0.364871350133365
2008-04-24,NA,"landsat 5","forest",2008,115,0.421140905869413,NA,0.486902511345526,NA
2008-05-01,0.434184172983082,"landsat 5","forest",2008,122,0.481399754715117,-0.0472155817320352,0.551367179352035,0.50415159762
2008-05-08,0.436932024887756,"landsat 5","forest",2008,129,0.543961532661489,-0.107029507773733,0.618080530726292,0.511051022952559
2008-05-10,0.500763573276949,"landsat 5","forest",2008,131,0.561612046777837,-0.0608484735008885,0.636727081118214,0.575878607617325
2008-05-17,0.663227835597514,"landsat 5","forest",2008,138,0.620485832334255,0.0427420032632588,0.697892224898742,0.740634228162001
2008-05-24,0.662729822331563,"landsat 5","forest",2008,145,0.672232330179287,-0.00950250784772422,0.749475907934066,0.739973400086342
2008-05-26,0.571635699181207,"landsat 5","forest",2008,147,0.685361679788091,-0.113725980606884,0.762040060317232,0.648314079710348
2008-06-02,0.634268041955945,"landsat 5","forest",2008,154,0.724958117998427,-0.0906900760424817,0.797824002508944,0.707133926466462
2008-06-09,0.713200006059148,"landsat 5","forest",2008,161,0.754716691332939,-0.0415166852737913,0.82125881476695,0.779742129493158
2008-06-11,0.738011973423836,"landsat 5","forest",2008,163,0.761526706485385,-0.0235147330615495,0.825915093048397,0.802400359986848
2008-06-18,0.796461272318034,"landsat 5","forest",2008,170,0.780146588092102,0.016314684225932,0.836372091739878,0.85268677596581
2008-06-25,0.801880505678149,"landsat 5","forest",2008,177,0.791927548676325,0.00995295700182353,0.840094798876439,0.850047755878262
2008-06-27,NA,"landsat 5","forest",2008,179,0.79426592847615,NA,0.840349002811101,NA
2008-07-04,0.782116884255033,"landsat 5","forest",2008,186,0.799546873018337,-0.0174299887633044,0.839694363464999,0.822264374701695
2008-07-11,0.818656032950818,"landsat 5","forest",2008,193,0.801176352576452,0.0174796803743663,0.838092816699111,0.855572497073478
2008-07-13,0.83729782434304,"landsat 5","forest",2008,195,0.801104357139728,0.036193467203312,0.837639730522959,0.873833197726271
2008-07-20,0.816240456865678,"landsat 5","forest",2008,202,0.79936958079884,0.0168708760668382,0.836323591096923,0.853194467163761
2008-07-27,0.801370793134193,"landsat 5","forest",2008,209,0.79593075030736,0.0054400428268333,0.835393308001933,0.840833350828766
2008-07-29,0.815942832534158,"landsat 5","forest",2008,211,0.794748696709689,0.0211941358244687,0.835154572839642,0.856348708664111
2008-08-05,0.754482426566259,"landsat 5","forest",2008,218,0.790308164413279,-0.0358257378470198,0.834197350854382,0.798371613007363
2008-08-12,0.741986781885286,"landsat 5","forest",2008,225,0.785905221412876,-0.0439184395275903,0.832761364906248,0.788842925378657
2008-08-14,0.775080926884279,"landsat 5","forest",2008,227,0.784713805116008,-0.00963287823172854,0.832224634525216,0.822591756293487
2008-08-21,0.775505273767271,"landsat 5","forest",2008,234,0.780742432953854,-0.00523715918658296,0.82982209965784,0.824584940471257
2008-08-28,0.811347407138783,"landsat 5","forest",2008,241,0.776515193915927,0.0348322132228558,0.826464758700695,0.86129697192355
2008-08-30,0.811347407138783,"landsat 5","forest",2008,243,0.775076886355755,0.0362705207830275,0.825285868060921,0.861556388843948
2008-09-06,0.77833671807477,"landsat 5","forest",2008,250,0.768269370661407,0.0100673474133633,0.820078893399939,0.830146240813302
2008-09-22,0.672394108883884,"landsat 5","forest",2008,266,0.731613097854671,-0.0592189889707871,0.796330278858237,0.73711128988745
2008-10-01,0.677362539403381,"landsat 5","forest",2008,275,0.691019651597906,-0.0136571121945255,0.769843393666606,0.756186281472081
2008-10-08,0.67736253940338,"landsat 5","forest",2008,282,0.648354555173963,0.029007984229417,0.740009771608666,0.769017755838083
2008-10-17,0.464433311066077,"landsat 5","forest",2008,291,0.581681831697946,-0.117248520631869,0.689176480556497,0.571927959924629
2008-10-31,0.400878999642093,"landsat 5","forest",2008,305,0.465538646356755,-0.0646596467146623,0.590020256572308,0.525360609857646
2008-11-02,0.400878999642093,"landsat 5","forest",2008,307,0.449087996750939,-0.048208997108846,0.575153073745304,0.526944076636458
2008-11-18,0.368275754086938,"landsat 5","forest",2008,323,0.332027167314732,0.0362485867722058,0.469966039829266,0.506214626601472
2009-01-19,0.0426237985641089,"landsat 5","forest",2009,19,0.168245488466955,-0.125621689902846,0.415686322189827,0.290064632286981
2009-01-21,0.0426237985641089,"landsat 5","forest",2009,21,0.163377794890237,-0.120753996326128,0.41228531852325,0.291531322197122
2009-02-04,0.0836067898649602,"landsat 5","forest",2009,35,0.149799210774364,-0.0661924209094036,0.392756972283493,0.32656455137409
2009-02-06,0.0836067898649602,"landsat 5","forest",2009,37,0.150948234099965,-0.0673414442350052,0.390428169459531,0.323086725224526
2009-02-13,0.234833098389621,"landsat 5","forest",2009,44,0.160144987858616,0.074688110531005,0.382436157753804,0.457124268284809
2009-02-20,0.23465433668843,"landsat 5","forest",2009,51,0.175145838430941,0.0595084982574892,0.373788669568017,0.433297167825506
2009-02-22,0.104479233979988,"landsat 5","forest",2009,53,0.180032044908867,-0.075552810928879,0.371077138598415,0.295524327669536
2009-03-01,0.229829309512586,"landsat 5","forest",2009,60,0.19772998911645,0.0320993203961359,0.360714437915421,0.392813758311557
2009-03-17,0.266786253366567,"landsat 5","forest",2009,76,0.235325776194871,0.0314604771716962,0.338777299845741,0.370237777017437
2009-03-26,0.286026784386722,"landsat 5","forest",2009,85,0.257762585760527,0.0282641986261952,0.338155595417036,0.366419794043231
2009-04-09,0.306207624270926,"landsat 5","forest",2009,99,0.312210137685009,-0.00600251341408253,0.37581569484689,0.369813181432808
2009-04-11,0.306207624270926,"landsat 5","forest",2009,101,0.322997629664312,-0.0167900053933859,0.385891133119525,0.36910112772614
2009-04-18,0.307469143733752,"landsat 5","forest",2009,108,0.36738708574755,-0.0599179420137977,0.430301331935358,0.37038338992156
2009-04-27,0.319546143407875,"landsat 5","forest",2009,117,0.43786020095718,-0.118314057549305,0.504748670537636,0.386434612988331
2009-05-04,0.448592011637883,"landsat 5","forest",2009,124,0.499241475189619,-0.0506494635517356,0.570459119171443,0.519809655619708
2009-05-11,0.452947108568967,"landsat 5","forest",2009,131,0.561612046777837,-0.10866493820887,0.636727081118214,0.528062142909343
2009-05-20,0.726599902952084,"landsat 5","forest",2009,140,0.636123431415054,0.0904764715370304,0.713760448066652,0.804236919603682
2009-05-29,0.802181059393038,"landsat 5","forest",2009,149,0.697694049337257,0.104487010055781,0.773570562308358,0.878057572364139
2009-06-05,0.775461518582395,"landsat 5","forest",2009,156,0.734439607133075,0.0410219114493197,0.805725177996439,0.846747089445758
2009-06-12,0.775323311617579,"landsat 5","forest",2009,163,0.761526706485385,0.0137966051321935,0.825915093048397,0.83971169818059
2009-06-14,0.796520653495206,"landsat 5","forest",2009,165,0.767642874840368,0.0288777786548379,0.829772036908711,0.858649815563549
2009-06-21,0.813217746386433,"landsat 5","forest",2009,172,0.784137067449015,0.0290806789374181,0.837986240319654,0.867066919257072
2009-06-28,0.807287697267078,"landsat 5","forest",2009,179,0.79426592847615,0.0130217687909284,0.840349002811101,0.853370771602029
2009-06-30,0.807287697267078,"landsat 5","forest",2009,181,0.796210762349234,0.0110769349178444,0.840361945320024,0.851438880237868
2009-07-07,0.756486024126495,"landsat 5","forest",2009,188,0.800340811635151,-0.0438547875086561,0.839266823662628,0.795412036153972
2009-07-14,0.769084389828113,"landsat 5","forest",2009,195,0.801104357139728,-0.032019967311615,0.837639730522959,0.805619763211344
2009-07-16,0.841223407264673,"landsat 5","forest",2009,197,0.800828812681731,0.0403945945829418,0.837216960620125,0.877611555203067
2009-07-23,0.796637106333226,"landsat 5","forest",2009,204,0.798525871669648,-0.00188876533642235,0.836028879393426,0.834140114057004
2009-07-30,0.756017757639073,"landsat 5","forest",2009,211,0.794748696709689,-0.0387309390706163,0.835154572839642,0.796423633769026
2009-08-01,NA,"landsat 5","forest",2009,213,0.793513047918245,NA,0.834908914342318,NA
2009-08-08,0.70019817202347,"landsat 5","forest",2009,220,0.789022458029348,-0.0888242860058779,0.8338498373457,0.745025551339823
2009-08-15,0.699095508295079,"landsat 5","forest",2009,227,0.784713805116008,-0.0856182968209285,0.832224634525216,0.746606337704287
2009-08-17,0.702778957942761,"landsat 5","forest",2009,229,0.78355473780462,-0.0807757798618586,0.831624127763443,0.750848347901584
2009-08-24,0.782378396142085,"landsat 5","forest",2009,236,0.779608460380405,0.00276993576167994,0.828970911889531,0.831740847651211
2009-08-31,0.809304750871221,"landsat 5","forest",2009,243,0.775076886355755,0.0342278645154656,0.825285868060921,0.859513732576386
2009-09-02,0.826218776739267,"landsat 5","forest",2009,245,0.773456880257484,0.0527618964817825,0.823985938774863,0.876747835256645
2009-09-09,0.82868611472932,"landsat 5","forest",2009,252,0.765591455322525,0.0630946594067948,0.818188579711515,0.88128323911831
2009-09-16,0.779208608144588,"landsat 5","forest",2009,259,0.752430561266764,0.0267780468778236,0.809510933159109,0.836288980036933
2009-09-18,0.779588858807463,"landsat 5","forest",2009,261,0.747355625041265,0.0322332337661977,0.806284221227786,0.838517454993984
2009-09-25,0.771946289196328,"landsat 5","forest",2009,268,0.723996611650208,0.0479496775461205,0.791478981900127,0.839428659446248
2009-10-02,0.709915923013012,"landsat 5","forest",2009,275,0.691019651597906,0.0188962714151055,0.769843393666606,0.788739665081712
2009-10-04,0.716443951273143,"landsat 5","forest",2009,277,0.679784067537308,0.0366598837358353,0.762195307301452,0.798855191037287
2009-10-11,0.63653509345526,"landsat 5","forest",2009,284,0.634546632062367,0.00198846139289321,0.72989573276088,0.731884194153773
2009-10-18,0.574311026644202,"landsat 5","forest",2009,291,0.581681831697946,-0.00737080505374355,0.689176480556497,0.681805675502754
2009-10-20,0.579811080051855,"landsat 5","forest",2009,293,0.565571570602369,0.0142395094494858,0.676166868831922,0.690406378281408
2009-10-27,0.531710403636255,"landsat 5","forest",2009,300,0.507362458076641,0.0243479455596135,0.62705205515928,0.651400000718893
2009-11-03,0.408477673884912,"landsat 5","forest",2009,307,0.449087996750939,-0.040610322866027,0.575153073745304,0.534542750879277
2009-11-05,0.415268495938609,"landsat 5","forest",2009,309,0.43290933178791,-0.0176408358493006,0.560416630314767,0.542775794465466
2009-11-12,0.389117775158616,"landsat 5","forest",2009,316,0.379337546209218,0.00978022894939778,0.5114606435092,0.521240872458598
2009-11-21,0.386850698615645,"landsat 5","forest",2009,325,0.319827254645994,0.0670234439696505,0.460013860428724,0.527037304398374
2009-11-28,0.374761323684718,"landsat 5","forest",2009,332,0.281831744129913,0.0929295795548047,0.433075089425206,0.526004668980011
2009-12-07,0.0954267446320551,"landsat 5","forest",2009,341,0.242798276568339,-0.147371531936284,0.417312385401558,0.269940853465274
2010-02-07,0.00123189332225593,"landsat 5","forest",2010,38,0.151790433760189,-0.150558540437933,0.389282491218803,0.23872395078087
2010-02-16,0.128670144832787,"landsat 5","forest",2010,47,0.166055341496679,-0.0373851966638924,0.378869859397965,0.341484662734073
2010-02-23,0.127976694533304,"landsat 5","forest",2010,54,0.182527561409178,-0.054550866875874,0.369676450247392,0.315125583371518
2010-02-25,0.113079266489325,"landsat 5","forest",2010,56,0.18758069181596,-0.0745014253266355,0.36678794965213,0.292286524325495
2010-03-04,0.207240853107095,"landsat 5","forest",2010,63,0.205201103865694,0.0020397492414008,0.356007066282287,0.358046815523687
2010-03-11,0.207257861257154,"landsat 5","forest",2010,70,0.2217549827124,-0.0144971214552455,0.345480016064013,0.330982894608767
2010-03-20,NA,"landsat 5","forest",2010,79,0.24229190511214,NA,0.336998216931914,NA
2010-03-27,0.314140022193986,"landsat 5","forest",2010,86,0.260656909392608,0.0534831128013782,0.339091089604998,0.392574202406376
2010-03-29,0.314140022193986,"landsat 5","forest",2010,88,0.266807788150243,0.0473322340437428,0.341691216609853,0.389023450653595
2010-04-05,0.368247939948487,"landsat 5","forest",2010,95,0.29311539676844,0.0751325431800468,0.359297021945776,0.434429565125823
2010-04-12,0.381704624895601,"landsat 5","forest",2010,102,0.328709323633149,0.0529953012624524,0.391378277438103,0.444373578700555
2010-04-14,0.437331785197904,"landsat 5","forest",2010,104,0.34076978275814,0.0965620024397635,0.403233339250323,0.499795341690087
2010-04-21,0.525772540749005,"landsat 5","forest",2010,111,0.389403798310534,0.136368742438471,0.453277681617227,0.589646424055698
2010-04-28,0.548359001075627,"landsat 5","forest",2010,118,0.44639388256513,0.101965118510497,0.513876577355525,0.615841695866022
2010-04-30,0.618362710339066,"landsat 5","forest",2010,120,0.463748323674515,0.154614386664551,0.53246005427449,0.687074440939041
2010-05-14,0.617115962283462,"landsat 5","forest",2010,134,0.587511763008275,0.0296041992751866,0.663863884797453,0.69346808407264
2010-05-16,0.617115962283462,"landsat 5","forest",2010,136,0.604256989151796,0.0128589731316655,0.681229527406333,0.694088500537999
2010-05-23,0.773372085647128,"landsat 5","forest",2010,143,0.658332557918217,0.115039527728911,0.735905648740253,0.850945176469163
2010-05-30,0.775915907201983,"landsat 5","forest",2010,150,0.70355598334907,0.072359923852913,0.778943584907805,0.851303508760718
2010-06-01,0.788375959821853,"landsat 5","forest",2010,152,0.714666157253881,0.0737098025679724,0.788903730373112,0.862613532941084
2010-06-17,0.845046974273746,"landsat 5","forest",2010,168,0.775598286329691,0.0694486879440549,0.834208561149518,0.903657249093573
2010-06-24,0.832669512228185,"landsat 5","forest",2010,175,0.789162503649145,0.0435070085790399,0.839537409415781,0.883044417994821
2010-07-01,0.832506776716124,"landsat 5","forest",2010,182,0.797045298193959,0.035461478522165,0.84029582345669,0.875757301978855
2010-07-03,0.83905154482362,"landsat 5","forest",2010,184,0.798456683199117,0.0405948616245033,0.840050888588874,0.880645750213377
2010-07-10,0.828185934717139,"landsat 5","forest",2010,191,0.801026046908105,0.0271598878090343,0.838564511072362,0.865724398881397
2010-07-17,0.824510099730581,"landsat 5","forest",2010,198,0.800620449152905,0.0238896505776764,0.83701914025599,0.860908790833667
2010-07-19,0.830109694909193,"landsat 5","forest",2010,200,0.800073928901595,0.0300357660075975,0.836652411146512,0.866688177154109
2010-07-26,0.80379176879736,"landsat 5","forest",2010,207,0.797040140696803,0.0067516281005574,0.835635790263005,0.842387418363563
2010-08-02,0.803816061375947,"landsat 5","forest",2010,214,0.792880940832134,0.0109351205438127,0.834780194534587,0.8457153150784
2010-08-04,NA,"landsat 5","forest",2010,216,0.791599281923103,NA,0.834504688993661,NA
2010-08-11,0.808243621298843,"landsat 5","forest",2010,223,0.78713027926767,0.0211133420311731,0.833237945983326,0.8543512880145
